filepath,sensitivity,ppv,fmeasure
ibt-1-obt-8-hyb-0.1.fa,0.3,0.4,0.34285714285714286
ibt-1-obt-8-hyb-0.2.fa,0.31666666666666665,0.38,0.34545454545454546
ibt-1-obt-8-hyb-0.3.fa,0.3,0.33962264150943394,0.3185840707964602
ibt-1-obt-8-hyb-0.4.fa,0.3,0.32142857142857145,0.3103448275862069
ibt-1-obt-8-hyb-0.5.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-8-hyb-0.6.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-8-hyb-0.7.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-8-hyb-0.8.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-8-hyb-0.9.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-8-hyb-0.fa,0.31666666666666665,0.4318181818181818,0.36538461538461536
ibt-1-obt-8-hyb-1.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-9-hyb-0.02.fa,0.3,0.4090909090909091,0.34615384615384615
ibt-1-obt-9-hyb-0.04.fa,0.3,0.4090909090909091,0.34615384615384615
ibt-1-obt-9-hyb-0.06.fa,0.3,0.4,0.34285714285714286
ibt-1-obt-9-hyb-0.08.fa,0.3,0.4,0.34285714285714286
