gamma_s,gamma_h,alpha,sensitivity,ppv,fmeasure
4.5,3,0.45,0.507246377,0.636363636,0.564516129
4.5,3,0.5,0.507246377,0.636363636,0.564516129
4.5,3,0.6,0.507246377,0.636363636,0.564516129
4.5,3,0.75,0.507246377,0.636363636,0.564516129
4.5,3,2,0.507246377,0.636363636,0.564516129
4.5,3,1,0.507246377,0.636363636,0.564516129
4.5,3,5,0.507246377,0.636363636,0.564516129
4.5,3.5,0.3,0.507246377,0.636363636,0.564516129
4.5,3.5,0.266,0.507246377,0.636363636,0.564516129
4.5,3.5,0.35,0.507246377,0.636363636,0.564516129
4.5,3.5,0.5,0.507246377,0.636363636,0.564516129
4.5,3.5,0.6,0.507246377,0.636363636,0.564516129
4.5,3.5,0.4,0.507246377,0.636363636,0.564516129
4.5,3.5,0.45,0.507246377,0.636363636,0.564516129
4.5,3.5,1,0.507246377,0.636363636,0.564516129
4.5,3.5,0.75,0.507246377,0.636363636,0.564516129
4.5,3.5,5,0.507246377,0.636363636,0.564516129
4.5,3.5,2,0.507246377,0.636363636,0.564516129
5,3,0.266,0.507246377,0.636363636,0.564516129
5,3,0.3,0.507246377,0.636363636,0.564516129
5,3,0.35,0.507246377,0.636363636,0.564516129
5,3,0.6,0.507246377,0.636363636,0.564516129
5,3,0.5,0.507246377,0.636363636,0.564516129
5,3,0.75,0.507246377,0.636363636,0.564516129
5,3,0.45,0.507246377,0.636363636,0.564516129
5,3,0.4,0.507246377,0.636363636,0.564516129
5,3,1,0.507246377,0.636363636,0.564516129
5,3,2,0.507246377,0.636363636,0.564516129
5,3,5,0.507246377,0.636363636,0.564516129
5,3.5,0.266,0.507246377,0.636363636,0.564516129
5,3.5,0.233,0.507246377,0.636363636,0.564516129
5,3.5,0.4,0.507246377,0.636363636,0.564516129
5,3.5,0.35,0.507246377,0.636363636,0.564516129
5,3.5,0.6,0.507246377,0.636363636,0.564516129
5,3.5,0.45,0.507246377,0.636363636,0.564516129
5,3.5,0.5,0.507246377,0.636363636,0.564516129
5,3.5,0.75,0.507246377,0.636363636,0.564516129
5,3.5,0.3,0.507246377,0.636363636,0.564516129
5,3.5,1,0.507246377,0.636363636,0.564516129
5,3.5,2,0.507246377,0.636363636,0.564516129
5,3.5,5,0.507246377,0.636363636,0.564516129
6,3,0.266,0.507246377,0.636363636,0.564516129
6,3,0.233,0.507246377,0.636363636,0.564516129
6,3,0.3,0.507246377,0.636363636,0.564516129
6,3,0.6,0.507246377,0.636363636,0.564516129
6,3,0.45,0.507246377,0.636363636,0.564516129
6,3,0.5,0.507246377,0.636363636,0.564516129
6,3,0.35,0.507246377,0.636363636,0.564516129
6,3,0.4,0.507246377,0.636363636,0.564516129
6,3,0.75,0.507246377,0.636363636,0.564516129
6,3,1,0.507246377,0.636363636,0.564516129
6,3,5,0.507246377,0.636363636,0.564516129
6,3,2,0.507246377,0.636363636,0.564516129
6,3.5,0.2,0.507246377,0.636363636,0.564516129
6,3.5,0.4,0.507246377,0.636363636,0.564516129
6,3.5,0.3,0.507246377,0.636363636,0.564516129
6,3.5,0.35,0.507246377,0.636363636,0.564516129
6,3.5,0.45,0.507246377,0.636363636,0.564516129
6,3.5,0.233,0.507246377,0.636363636,0.564516129
6,3.5,0.266,0.507246377,0.636363636,0.564516129
6,3.5,0.75,0.507246377,0.636363636,0.564516129
6,3.5,0.5,0.507246377,0.636363636,0.564516129
6,3.5,0.6,0.507246377,0.636363636,0.564516129
6,3.5,2,0.507246377,0.636363636,0.564516129
6,3.5,1,0.507246377,0.636363636,0.564516129
6,3.5,5,0.507246377,0.636363636,0.564516129
7,3,0.233,0.507246377,0.636363636,0.564516129
7,3,0.2,0.507246377,0.636363636,0.564516129
7,3,0.266,0.507246377,0.636363636,0.564516129
7,3,0.35,0.507246377,0.636363636,0.564516129
7,3,0.4,0.507246377,0.636363636,0.564516129
7,3,0.3,0.507246377,0.636363636,0.564516129
7,3,0.45,0.507246377,0.636363636,0.564516129
7,3,0.5,0.507246377,0.636363636,0.564516129
7,3,0.6,0.507246377,0.636363636,0.564516129
7,3,0.75,0.507246377,0.636363636,0.564516129
7,3,1,0.507246377,0.636363636,0.564516129
7,3,5,0.507246377,0.636363636,0.564516129
7,3,2,0.507246377,0.636363636,0.564516129
7,3.5,0.2,0.507246377,0.636363636,0.564516129
7,3.5,0.233,0.507246377,0.636363636,0.564516129
7,3.5,0.3,0.507246377,0.636363636,0.564516129
7,3.5,0.266,0.507246377,0.636363636,0.564516129
7,3.5,0.4,0.507246377,0.636363636,0.564516129
7,3.5,0.45,0.507246377,0.636363636,0.564516129
7,3.5,0.35,0.507246377,0.636363636,0.564516129
7,3.5,0.6,0.507246377,0.636363636,0.564516129
7,3.5,0.75,0.507246377,0.636363636,0.564516129
7,3.5,0.5,0.507246377,0.636363636,0.564516129
7,3.5,2,0.507246377,0.636363636,0.564516129
7,3.5,1,0.507246377,0.636363636,0.564516129
7,3.5,5,0.507246377,0.636363636,0.564516129
8,3,0.2,0.507246377,0.636363636,0.564516129
8,3,0.233,0.507246377,0.636363636,0.564516129
8,3,0.5,0.507246377,0.636363636,0.564516129
8,3,0.3,0.507246377,0.636363636,0.564516129
8,3,0.35,0.507246377,0.636363636,0.564516129
8,3,0.4,0.507246377,0.636363636,0.564516129
8,3,0.45,0.507246377,0.636363636,0.564516129
8,3,0.266,0.507246377,0.636363636,0.564516129
8,3,0.6,0.507246377,0.636363636,0.564516129
8,3,1,0.507246377,0.636363636,0.564516129
8,3,0.75,0.507246377,0.636363636,0.564516129
8,3,2,0.507246377,0.636363636,0.564516129
8,3,5,0.507246377,0.636363636,0.564516129
8,3.5,0.233,0.507246377,0.636363636,0.564516129
8,3.5,0.266,0.507246377,0.636363636,0.564516129
8,3.5,0.2,0.507246377,0.636363636,0.564516129
8,3.5,0.166,0.507246377,0.636363636,0.564516129
8,3.5,0.35,0.507246377,0.636363636,0.564516129
8,3.5,0.3,0.507246377,0.636363636,0.564516129
8,3.5,0.4,0.507246377,0.636363636,0.564516129
8,3.5,0.45,0.507246377,0.636363636,0.564516129
8,3.5,0.6,0.507246377,0.636363636,0.564516129
8,3.5,0.75,0.507246377,0.636363636,0.564516129
8,3.5,1,0.507246377,0.636363636,0.564516129
8,3.5,0.5,0.507246377,0.636363636,0.564516129
8,3.5,5,0.507246377,0.636363636,0.564516129
8,3.5,2,0.507246377,0.636363636,0.564516129
1,2,0.35,0.449275362,0.756097561,0.563636364
1,2,0.4,0.449275362,0.756097561,0.563636364
1,2,0.5,0.449275362,0.756097561,0.563636364
1,2,0.45,0.449275362,0.756097561,0.563636364
15,7,0.04,0.579710145,0.547945205,0.563380282
15,8,0.04,0.579710145,0.547945205,0.563380282
1.5,8,0.1,0.550724638,0.575757576,0.562962963
2.5,6,0.133,0.550724638,0.575757576,0.562962963
2.5,6,0.166,0.550724638,0.575757576,0.562962963
2.5,6,0.233,0.550724638,0.575757576,0.562962963
2.5,6,0.2,0.550724638,0.575757576,0.562962963
3,6,0.133,0.550724638,0.575757576,0.562962963
3,6,0.166,0.550724638,0.575757576,0.562962963
3,6,0.2,0.550724638,0.575757576,0.562962963
3.5,6,0.1,0.550724638,0.575757576,0.562962963
3.5,6,0.133,0.550724638,0.575757576,0.562962963
3.5,6,0.166,0.550724638,0.575757576,0.562962963
4,6,0.1,0.550724638,0.575757576,0.562962963
4,6,0.133,0.550724638,0.575757576,0.562962963
4,6,0.166,0.550724638,0.575757576,0.562962963
4.5,6,0.1,0.550724638,0.575757576,0.562962963
4.5,6,0.133,0.550724638,0.575757576,0.562962963
5,6,0.075,0.550724638,0.575757576,0.562962963
5,6,0.1,0.550724638,0.575757576,0.562962963
5,6,0.133,0.550724638,0.575757576,0.562962963
6,6,0.1,0.550724638,0.575757576,0.562962963
6,6,0.075,0.550724638,0.575757576,0.562962963
7,6,0.075,0.550724638,0.575757576,0.562962963
7,6,0.1,0.550724638,0.575757576,0.562962963
8,6,0.075,0.550724638,0.575757576,0.562962963
8,6,0.05,0.550724638,0.575757576,0.562962963
2,4.5,0.233,0.52173913,0.610169492,0.5625
2,4.5,0.2,0.52173913,0.610169492,0.5625
2,4.5,0.266,0.52173913,0.610169492,0.5625
2,4.5,0.3,0.52173913,0.610169492,0.5625
2,4.5,0.35,0.52173913,0.610169492,0.5625
1.5,3.5,0.266,0.492753623,0.653846154,0.561983471
1.5,3.5,0.3,0.492753623,0.653846154,0.561983471
1.5,3.5,0.35,0.492753623,0.653846154,0.561983471
1.5,3.5,0.4,0.492753623,0.653846154,0.561983471
1.5,3.5,0.45,0.492753623,0.653846154,0.561983471
1.5,3.5,0.5,0.492753623,0.653846154,0.561983471
10,4,0.1,0.536231884,0.587301587,0.560606061
1,5,0.166,0.507246377,0.625,0.56
15,10,0.02,0.579710145,0.540540541,0.559440559
15,20,0.01,0.579710145,0.540540541,0.559440559
20,5,0.04,0.579710145,0.540540541,0.559440559
1,6,0.166,0.52173913,0.6,0.558139535
1,6,0.133,0.52173913,0.6,0.558139535
1,6,0.2,0.52173913,0.6,0.558139535
10,4,0.133,0.52173913,0.6,0.558139535
10,4,0.166,0.52173913,0.6,0.558139535
10,4,0.2,0.52173913,0.6,0.558139535
10,4,0.266,0.52173913,0.6,0.558139535
10,4,0.233,0.52173913,0.6,0.558139535
10,4,0.35,0.52173913,0.6,0.558139535
10,4,0.3,0.52173913,0.6,0.558139535
10,4,0.4,0.52173913,0.6,0.558139535
10,4,0.45,0.52173913,0.6,0.558139535
10,4,0.5,0.52173913,0.6,0.558139535
10,4,0.6,0.52173913,0.6,0.558139535
10,4,0.75,0.52173913,0.6,0.558139535
10,4,1,0.52173913,0.6,0.558139535
10,4,2,0.52173913,0.6,0.558139535
10,4,5,0.52173913,0.6,0.558139535
2,3.5,0.6,0.492753623,0.641509434,0.557377049
2,3.5,0.5,0.492753623,0.641509434,0.557377049
2,3.5,0.75,0.492753623,0.641509434,0.557377049
2,3.5,1,0.492753623,0.641509434,0.557377049
2,3.5,2,0.492753623,0.641509434,0.557377049
2,3.5,5,0.492753623,0.641509434,0.557377049
10,7,0.05,0.565217391,0.549295775,0.557142857
10,7,0.04,0.565217391,0.549295775,0.557142857
10,8,0.05,0.565217391,0.549295775,0.557142857
10,8,0.04,0.565217391,0.549295775,0.557142857
1.5,2.5,0.5,0.463768116,0.695652174,0.556521739
1.5,2.5,0.6,0.463768116,0.695652174,0.556521739
1.5,2.5,0.75,0.463768116,0.695652174,0.556521739
1.5,2.5,1,0.463768116,0.695652174,0.556521739
1.5,2.5,2,0.463768116,0.695652174,0.556521739
1.5,2.5,5,0.463768116,0.695652174,0.556521739
2,6,0.166,0.536231884,0.578125,0.556390977
2,6,0.2,0.536231884,0.578125,0.556390977
2,6,0.233,0.536231884,0.578125,0.556390977
2,6,0.266,0.536231884,0.578125,0.556390977
15,15,0.02,0.579710145,0.533333333,0.555555556
20,6,0.04,0.579710145,0.533333333,0.555555556
20,2,0.1,0.550724638,0.558823529,0.554744526
20,2,0.075,0.550724638,0.558823529,0.554744526
20,2,0.133,0.550724638,0.558823529,0.554744526
20,2,0.166,0.550724638,0.558823529,0.554744526
20,2,0.2,0.550724638,0.558823529,0.554744526
20,2,0.233,0.550724638,0.558823529,0.554744526
20,2,0.266,0.550724638,0.558823529,0.554744526
20,2,0.5,0.550724638,0.558823529,0.554744526
20,2,0.45,0.550724638,0.558823529,0.554744526
20,2,0.35,0.550724638,0.558823529,0.554744526
20,2,0.4,0.550724638,0.558823529,0.554744526
20,2,0.3,0.550724638,0.558823529,0.554744526
20,2,0.6,0.550724638,0.558823529,0.554744526
20,2,0.75,0.550724638,0.558823529,0.554744526
20,2,1,0.550724638,0.558823529,0.554744526
20,2,2,0.550724638,0.558823529,0.554744526
20,2,5,0.550724638,0.558823529,0.554744526
10,10,0.05,0.565217391,0.541666667,0.553191489
10,10,0.04,0.565217391,0.541666667,0.553191489
10,15,0.02,0.565217391,0.541666667,0.553191489
20,4.5,0.04,0.565217391,0.541666667,0.553191489
20,4.5,0.05,0.565217391,0.541666667,0.553191489
15,4,0.1,0.536231884,0.569230769,0.552238806
15,4,0.166,0.536231884,0.569230769,0.552238806
15,4,0.133,0.536231884,0.569230769,0.552238806
15,4,0.2,0.536231884,0.569230769,0.552238806
15,4,0.233,0.536231884,0.569230769,0.552238806
15,4,0.3,0.536231884,0.569230769,0.552238806
15,4,0.266,0.536231884,0.569230769,0.552238806
15,4,0.35,0.536231884,0.569230769,0.552238806
15,4,0.5,0.536231884,0.569230769,0.552238806
15,4,2,0.536231884,0.569230769,0.552238806
15,4,0.6,0.536231884,0.569230769,0.552238806
15,4,1,0.536231884,0.569230769,0.552238806
15,4,0.45,0.536231884,0.569230769,0.552238806
15,4,0.75,0.536231884,0.569230769,0.552238806
15,4,0.4,0.536231884,0.569230769,0.552238806
15,4,5,0.536231884,0.569230769,0.552238806
2.5,4,0.4,0.507246377,0.603448276,0.551181102
2.5,4,0.45,0.507246377,0.603448276,0.551181102
2.5,4,0.5,0.507246377,0.603448276,0.551181102
2.5,4,0.6,0.507246377,0.603448276,0.551181102
2.5,4,2,0.507246377,0.603448276,0.551181102
2.5,4,1,0.507246377,0.603448276,0.551181102
2.5,4,0.75,0.507246377,0.603448276,0.551181102
2.5,4,5,0.507246377,0.603448276,0.551181102
3,4,0.4,0.507246377,0.603448276,0.551181102
3,4,0.35,0.507246377,0.603448276,0.551181102
3,4,0.45,0.507246377,0.603448276,0.551181102
3,4,0.6,0.507246377,0.603448276,0.551181102
3,4,0.5,0.507246377,0.603448276,0.551181102
3,4,1,0.507246377,0.603448276,0.551181102
3,4,0.75,0.507246377,0.603448276,0.551181102
3,4,5,0.507246377,0.603448276,0.551181102
3,4,2,0.507246377,0.603448276,0.551181102
3.5,4,0.3,0.507246377,0.603448276,0.551181102
3.5,4,0.35,0.507246377,0.603448276,0.551181102
3.5,4,0.4,0.507246377,0.603448276,0.551181102
3.5,4,0.45,0.507246377,0.603448276,0.551181102
3.5,4,0.5,0.507246377,0.603448276,0.551181102
3.5,4,0.6,0.507246377,0.603448276,0.551181102
3.5,4,0.75,0.507246377,0.603448276,0.551181102
3.5,4,1,0.507246377,0.603448276,0.551181102
3.5,4,2,0.507246377,0.603448276,0.551181102
3.5,4,5,0.507246377,0.603448276,0.551181102
4,4,0.266,0.507246377,0.603448276,0.551181102
4,4,0.3,0.507246377,0.603448276,0.551181102
4,4,0.35,0.507246377,0.603448276,0.551181102
4,4,0.4,0.507246377,0.603448276,0.551181102
4,4,0.45,0.507246377,0.603448276,0.551181102
4,4,0.5,0.507246377,0.603448276,0.551181102
4,4,0.6,0.507246377,0.603448276,0.551181102
4,4,0.75,0.507246377,0.603448276,0.551181102
4,4,1,0.507246377,0.603448276,0.551181102
4,4,2,0.507246377,0.603448276,0.551181102
4,4,5,0.507246377,0.603448276,0.551181102
4.5,4,0.233,0.507246377,0.603448276,0.551181102
4.5,4,0.266,0.507246377,0.603448276,0.551181102
4.5,4,0.35,0.507246377,0.603448276,0.551181102
4.5,4,0.4,0.507246377,0.603448276,0.551181102
4.5,4,0.45,0.507246377,0.603448276,0.551181102
4.5,4,0.3,0.507246377,0.603448276,0.551181102
4.5,4,0.5,0.507246377,0.603448276,0.551181102
4.5,4,0.6,0.507246377,0.603448276,0.551181102
4.5,4,1,0.507246377,0.603448276,0.551181102
4.5,4,0.75,0.507246377,0.603448276,0.551181102
4.5,4,2,0.507246377,0.603448276,0.551181102
4.5,4,5,0.507246377,0.603448276,0.551181102
5,4,0.233,0.507246377,0.603448276,0.551181102
5,4,0.3,0.507246377,0.603448276,0.551181102
5,4,0.266,0.507246377,0.603448276,0.551181102
5,4,0.4,0.507246377,0.603448276,0.551181102
5,4,0.45,0.507246377,0.603448276,0.551181102
5,4,0.35,0.507246377,0.603448276,0.551181102
5,4,0.6,0.507246377,0.603448276,0.551181102
5,4,0.5,0.507246377,0.603448276,0.551181102
5,4,1,0.507246377,0.603448276,0.551181102
5,4,2,0.507246377,0.603448276,0.551181102
5,4,5,0.507246377,0.603448276,0.551181102
5,4,0.75,0.507246377,0.603448276,0.551181102
6,4,0.2,0.507246377,0.603448276,0.551181102
6,4,0.233,0.507246377,0.603448276,0.551181102
6,4,0.266,0.507246377,0.603448276,0.551181102
6,4,0.3,0.507246377,0.603448276,0.551181102
6,4,0.35,0.507246377,0.603448276,0.551181102
6,4,0.4,0.507246377,0.603448276,0.551181102
6,4,0.45,0.507246377,0.603448276,0.551181102
6,4,0.5,0.507246377,0.603448276,0.551181102
6,4,0.6,0.507246377,0.603448276,0.551181102
6,4,0.75,0.507246377,0.603448276,0.551181102
6,4,1,0.507246377,0.603448276,0.551181102
6,4,5,0.507246377,0.603448276,0.551181102
6,4,2,0.507246377,0.603448276,0.551181102
7,4,0.166,0.507246377,0.603448276,0.551181102
7,4,0.2,0.507246377,0.603448276,0.551181102
7,4,0.266,0.507246377,0.603448276,0.551181102
7,4,0.233,0.507246377,0.603448276,0.551181102
7,4,0.4,0.507246377,0.603448276,0.551181102
7,4,0.3,0.507246377,0.603448276,0.551181102
7,4,0.35,0.507246377,0.603448276,0.551181102
7,4,0.6,0.507246377,0.603448276,0.551181102
7,4,0.45,0.507246377,0.603448276,0.551181102
7,4,0.5,0.507246377,0.603448276,0.551181102
7,4,5,0.507246377,0.603448276,0.551181102
7,4,2,0.507246377,0.603448276,0.551181102
7,4,1,0.507246377,0.603448276,0.551181102
7,4,0.75,0.507246377,0.603448276,0.551181102
8,4,0.166,0.507246377,0.603448276,0.551181102
8,4,0.2,0.507246377,0.603448276,0.551181102
8,4,0.233,0.507246377,0.603448276,0.551181102
8,4,0.266,0.507246377,0.603448276,0.551181102
8,4,0.3,0.507246377,0.603448276,0.551181102
8,4,0.35,0.507246377,0.603448276,0.551181102
8,4,0.5,0.507246377,0.603448276,0.551181102
8,4,0.75,0.507246377,0.603448276,0.551181102
8,4,0.6,0.507246377,0.603448276,0.551181102
8,4,1,0.507246377,0.603448276,0.551181102
8,4,0.45,0.507246377,0.603448276,0.551181102
8,4,0.4,0.507246377,0.603448276,0.551181102
8,4,5,0.507246377,0.603448276,0.551181102
8,4,2,0.507246377,0.603448276,0.551181102
10,20,0.02,0.565217391,0.534246575,0.549295775
1,2.5,0.75,0.449275362,0.704545455,0.548672566
2,2,0.5,0.449275362,0.704545455,0.548672566
2,2,0.75,0.449275362,0.704545455,0.548672566
2,2,0.6,0.449275362,0.704545455,0.548672566
2,2,2,0.449275362,0.704545455,0.548672566
2,2,1,0.449275362,0.704545455,0.548672566
2,2,5,0.449275362,0.704545455,0.548672566
1.5,4,0.266,0.492753623,0.618181818,0.548387097
1.5,4,0.35,0.492753623,0.618181818,0.548387097
1.5,4,0.4,0.492753623,0.618181818,0.548387097
1.5,4,0.45,0.492753623,0.618181818,0.548387097
1.5,4,0.3,0.492753623,0.618181818,0.548387097
1.5,4,0.5,0.492753623,0.618181818,0.548387097
20,7,0.02,0.579710145,0.519480519,0.547945205
20,8,0.02,0.579710145,0.519480519,0.547945205
1.5,5,0.166,0.507246377,0.593220339,0.546875
1.5,5,0.2,0.507246377,0.593220339,0.546875
1.5,5,0.233,0.507246377,0.593220339,0.546875
1.5,5,0.266,0.507246377,0.593220339,0.546875
1.5,5,0.35,0.507246377,0.593220339,0.546875
1.5,5,0.3,0.507246377,0.593220339,0.546875
1.5,5,0.4,0.507246377,0.593220339,0.546875
10,5,0.133,0.52173913,0.571428571,0.545454545
10,5,0.1,0.52173913,0.571428571,0.545454545
10,5,0.2,0.52173913,0.571428571,0.545454545
10,5,0.166,0.52173913,0.571428571,0.545454545
10,5,0.233,0.52173913,0.571428571,0.545454545
10,5,0.266,0.52173913,0.571428571,0.545454545
10,5,0.3,0.52173913,0.571428571,0.545454545
10,5,0.35,0.52173913,0.571428571,0.545454545
20,10,0.02,0.579710145,0.512820513,0.544217687
20,15,0.01,0.579710145,0.512820513,0.544217687
20,20,0.01,0.579710145,0.512820513,0.544217687
20,3,0.075,0.536231884,0.552238806,0.544117647
20,3,0.1,0.536231884,0.552238806,0.544117647
20,3,0.266,0.536231884,0.552238806,0.544117647
20,3,0.166,0.536231884,0.552238806,0.544117647
20,3,0.233,0.536231884,0.552238806,0.544117647
20,3,0.2,0.536231884,0.552238806,0.544117647
20,3,0.133,0.536231884,0.552238806,0.544117647
20,3,0.4,0.536231884,0.552238806,0.544117647
20,3,0.35,0.536231884,0.552238806,0.544117647
20,3,0.3,0.536231884,0.552238806,0.544117647
20,3,0.5,0.536231884,0.552238806,0.544117647
20,3,0.6,0.536231884,0.552238806,0.544117647
20,3,0.45,0.536231884,0.552238806,0.544117647
20,3,0.75,0.536231884,0.552238806,0.544117647
20,3,1,0.536231884,0.552238806,0.544117647
20,3,5,0.536231884,0.552238806,0.544117647
20,3,2,0.536231884,0.552238806,0.544117647
20,3.5,0.075,0.536231884,0.552238806,0.544117647
20,3.5,0.1,0.536231884,0.552238806,0.544117647
20,3.5,0.166,0.536231884,0.552238806,0.544117647
20,3.5,0.133,0.536231884,0.552238806,0.544117647
20,3.5,0.2,0.536231884,0.552238806,0.544117647
20,3.5,0.233,0.536231884,0.552238806,0.544117647
20,3.5,0.266,0.536231884,0.552238806,0.544117647
20,3.5,0.3,0.536231884,0.552238806,0.544117647
20,3.5,0.35,0.536231884,0.552238806,0.544117647
20,3.5,0.4,0.536231884,0.552238806,0.544117647
20,3.5,0.45,0.536231884,0.552238806,0.544117647
20,3.5,0.6,0.536231884,0.552238806,0.544117647
20,3.5,0.75,0.536231884,0.552238806,0.544117647
20,3.5,1,0.536231884,0.552238806,0.544117647
20,3.5,0.5,0.536231884,0.552238806,0.544117647
20,3.5,2,0.536231884,0.552238806,0.544117647
20,3.5,5,0.536231884,0.552238806,0.544117647
2,4,1,0.492753623,0.607142857,0.544
2,4,0.5,0.492753623,0.607142857,0.544
2,4,0.75,0.492753623,0.607142857,0.544
2,4,0.45,0.492753623,0.607142857,0.544
2,4,0.6,0.492753623,0.607142857,0.544
2,4,2,0.492753623,0.607142857,0.544
2,4,5,0.492753623,0.607142857,0.544
1,7,0.133,0.52173913,0.5625,0.541353383
1,7,0.166,0.52173913,0.5625,0.541353383
1,8,0.133,0.52173913,0.5625,0.541353383
10,4.5,0.1,0.52173913,0.5625,0.541353383
2,7,0.133,0.536231884,0.544117647,0.540145985
2,7,0.166,0.536231884,0.544117647,0.540145985
2,7,0.2,0.536231884,0.544117647,0.540145985
2,7,0.233,0.536231884,0.544117647,0.540145985
2,8,0.166,0.536231884,0.544117647,0.540145985
2,8,0.133,0.536231884,0.544117647,0.540145985
2,8,0.2,0.536231884,0.544117647,0.540145985
2.5,7,0.133,0.536231884,0.544117647,0.540145985
2.5,7,0.166,0.536231884,0.544117647,0.540145985
2.5,7,0.2,0.536231884,0.544117647,0.540145985
2.5,8,0.1,0.536231884,0.544117647,0.540145985
2.5,8,0.133,0.536231884,0.544117647,0.540145985
2.5,8,0.166,0.536231884,0.544117647,0.540145985
3,7,0.1,0.536231884,0.544117647,0.540145985
3,7,0.166,0.536231884,0.544117647,0.540145985
3,7,0.133,0.536231884,0.544117647,0.540145985
3,8,0.1,0.536231884,0.544117647,0.540145985
3,8,0.133,0.536231884,0.544117647,0.540145985
3,8,0.166,0.536231884,0.544117647,0.540145985
3.5,7,0.166,0.536231884,0.544117647,0.540145985
3.5,7,0.133,0.536231884,0.544117647,0.540145985
3.5,7,0.1,0.536231884,0.544117647,0.540145985
3.5,8,0.133,0.536231884,0.544117647,0.540145985
3.5,8,0.1,0.536231884,0.544117647,0.540145985
4,7,0.133,0.536231884,0.544117647,0.540145985
4,7,0.1,0.536231884,0.544117647,0.540145985
4,8,0.1,0.536231884,0.544117647,0.540145985
4,8,0.075,0.536231884,0.544117647,0.540145985
4,8,0.133,0.536231884,0.544117647,0.540145985
4.5,7,0.1,0.536231884,0.544117647,0.540145985
4.5,7,0.075,0.536231884,0.544117647,0.540145985
4.5,7,0.133,0.536231884,0.544117647,0.540145985
4.5,8,0.075,0.536231884,0.544117647,0.540145985
4.5,8,0.1,0.536231884,0.544117647,0.540145985
5,7,0.075,0.536231884,0.544117647,0.540145985
5,7,0.1,0.536231884,0.544117647,0.540145985
5,8,0.075,0.536231884,0.544117647,0.540145985
5,8,0.1,0.536231884,0.544117647,0.540145985
6,7,0.075,0.536231884,0.544117647,0.540145985
6,7,0.1,0.536231884,0.544117647,0.540145985
6,8,0.05,0.536231884,0.544117647,0.540145985
6,8,0.075,0.536231884,0.544117647,0.540145985
7,7,0.05,0.536231884,0.544117647,0.540145985
7,7,0.075,0.536231884,0.544117647,0.540145985
7,8,0.075,0.536231884,0.544117647,0.540145985
7,8,0.05,0.536231884,0.544117647,0.540145985
8,7,0.05,0.536231884,0.544117647,0.540145985
8,7,0.075,0.536231884,0.544117647,0.540145985
8,8,0.05,0.536231884,0.544117647,0.540145985
8,8,0.04,0.536231884,0.544117647,0.540145985
8,8,0.075,0.536231884,0.544117647,0.540145985
10,6,0.075,0.536231884,0.544117647,0.540145985
15,5,0.075,0.536231884,0.544117647,0.540145985
15,5,0.2,0.536231884,0.544117647,0.540145985
15,5,0.133,0.536231884,0.544117647,0.540145985
15,5,0.1,0.536231884,0.544117647,0.540145985
15,5,0.166,0.536231884,0.544117647,0.540145985
15,5,0.233,0.536231884,0.544117647,0.540145985
1,5,0.2,0.492753623,0.596491228,0.53968254
1.5,4.5,0.2,0.492753623,0.596491228,0.53968254
1.5,4.5,0.266,0.492753623,0.596491228,0.53968254
1.5,4.5,0.3,0.492753623,0.596491228,0.53968254
1.5,4.5,0.233,0.492753623,0.596491228,0.53968254
1.5,4.5,0.35,0.492753623,0.596491228,0.53968254
1.5,4.5,0.4,0.492753623,0.596491228,0.53968254
1.5,4.5,0.45,0.492753623,0.596491228,0.53968254
2.5,5,0.35,0.507246377,0.573770492,0.538461538
2.5,5,0.3,0.507246377,0.573770492,0.538461538
2.5,5,0.45,0.507246377,0.573770492,0.538461538
2.5,5,0.4,0.507246377,0.573770492,0.538461538
2.5,5,0.6,0.507246377,0.573770492,0.538461538
2.5,5,0.5,0.507246377,0.573770492,0.538461538
2.5,5,0.75,0.507246377,0.573770492,0.538461538
2.5,5,1,0.507246377,0.573770492,0.538461538
3,5,0.266,0.507246377,0.573770492,0.538461538
3,5,0.3,0.507246377,0.573770492,0.538461538
3,5,0.35,0.507246377,0.573770492,0.538461538
3,5,0.4,0.507246377,0.573770492,0.538461538
3,5,0.5,0.507246377,0.573770492,0.538461538
3,5,0.6,0.507246377,0.573770492,0.538461538
3,5,0.45,0.507246377,0.573770492,0.538461538
3,5,0.75,0.507246377,0.573770492,0.538461538
3.5,5,0.233,0.507246377,0.573770492,0.538461538
3.5,5,0.3,0.507246377,0.573770492,0.538461538
3.5,5,0.266,0.507246377,0.573770492,0.538461538
3.5,5,0.45,0.507246377,0.573770492,0.538461538
3.5,5,0.4,0.507246377,0.573770492,0.538461538
3.5,5,0.35,0.507246377,0.573770492,0.538461538
3.5,5,0.5,0.507246377,0.573770492,0.538461538
3.5,5,0.6,0.507246377,0.573770492,0.538461538
3.5,5,0.75,0.507246377,0.573770492,0.538461538
4,5,0.233,0.507246377,0.573770492,0.538461538
4,5,0.266,0.507246377,0.573770492,0.538461538
4,5,0.3,0.507246377,0.573770492,0.538461538
4,5,0.35,0.507246377,0.573770492,0.538461538
4,5,0.4,0.507246377,0.573770492,0.538461538
4,5,0.5,0.507246377,0.573770492,0.538461538
4,5,0.6,0.507246377,0.573770492,0.538461538
4,5,0.75,0.507246377,0.573770492,0.538461538
4,5,0.45,0.507246377,0.573770492,0.538461538
4.5,5,0.2,0.507246377,0.573770492,0.538461538
4.5,5,0.3,0.507246377,0.573770492,0.538461538
