filepath,sensitivity,ppv,fmeasure
ibt-5-obt-1-hyb-0.4.fa,0.534883721,0.92,0.676470588
ibt-5-obt-1-hyb-0.5.fa,0.534883721,0.92,0.676470588
ibt-5-obt-1-hyb-0.6.fa,0.534883721,0.92,0.676470588
ibt-5-obt-2-hyb-0.02.fa,0.534883721,0.92,0.676470588
ibt-5-obt-2-hyb-0.04.fa,0.534883721,0.92,0.676470588
ibt-5-obt-2-hyb-0.06.fa,0.534883721,0.92,0.676470588
ibt-5-obt-2-hyb-0.08.fa,0.534883721,0.92,0.676470588
ibt-5-obt-2-hyb-0.1.fa,0.534883721,0.92,0.676470588
ibt-5-obt-2-hyb-0.2.fa,0.534883721,0.92,0.676470588
ibt-5-obt-2-hyb-0.3.fa,0.534883721,0.92,0.676470588
ibt-5-obt-2-hyb-0.4.fa,0.534883721,0.92,0.676470588
ibt-5-obt-2-hyb-0.fa,0.534883721,0.92,0.676470588
ibt-5-obt-3-hyb-0.2.fa,0.534883721,0.92,0.676470588
ibt-5-obt-3-hyb-0.3.fa,0.534883721,0.92,0.676470588
ibt-6-obt-0.5-hyb-0.5.fa,0.534883721,0.92,0.676470588
ibt-6-obt-0.5-hyb-0.6.fa,0.534883721,0.92,0.676470588
ibt-6-obt-1-hyb-0.2.fa,0.534883721,0.92,0.676470588
ibt-7-obt-0.5-hyb-0.5.fa,0.534883721,0.92,0.676470588
ibt-7-obt-0.5-hyb-0.6.fa,0.534883721,0.92,0.676470588
ibt-7-obt-1-hyb-0.2.fa,0.534883721,0.92,0.676470588
ibt-8-obt-0.5-hyb-0.4.fa,0.534883721,0.92,0.676470588
ibt-9-obt-0.5-hyb-0.4.fa,0.534883721,0.92,0.676470588
ibt-6-obt-0.5-hyb-1.fa,0.558139535,0.857142857,0.676056338
ibt-6-obt-1-hyb-0.7.fa,0.558139535,0.857142857,0.676056338
ibt-6-obt-2-hyb-0.5.fa,0.558139535,0.857142857,0.676056338
ibt-6-obt-4-hyb-0.02.fa,0.558139535,0.857142857,0.676056338
ibt-6-obt-4-hyb-0.04.fa,0.558139535,0.857142857,0.676056338
ibt-6-obt-4-hyb-0.06.fa,0.558139535,0.857142857,0.676056338
ibt-6-obt-4-hyb-0.08.fa,0.558139535,0.857142857,0.676056338
ibt-6-obt-4-hyb-0.1.fa,0.558139535,0.857142857,0.676056338
ibt-6-obt-4-hyb-0.fa,0.558139535,0.857142857,0.676056338
ibt-6-obt-5-hyb-0.02.fa,0.558139535,0.857142857,0.676056338
ibt-6-obt-5-hyb-0.04.fa,0.558139535,0.857142857,0.676056338
ibt-6-obt-5-hyb-0.06.fa,0.558139535,0.857142857,0.676056338
ibt-6-obt-5-hyb-0.08.fa,0.558139535,0.857142857,0.676056338
