gamma_s,gamma_h,alpha,sensitivity,ppv,fmeasure
7,7,5,0.558139535,0.857142857,0.676056338
7,8,0.05,0.558139535,0.857142857,0.676056338
7,8,0.04,0.558139535,0.857142857,0.676056338
7,8,0.133,0.558139535,0.857142857,0.676056338
7,8,0.233,0.558139535,0.857142857,0.676056338
7,8,0.166,0.558139535,0.857142857,0.676056338
7,8,0.266,0.558139535,0.857142857,0.676056338
7,8,0.2,0.558139535,0.857142857,0.676056338
7,8,0.075,0.558139535,0.857142857,0.676056338
7,8,0.1,0.558139535,0.857142857,0.676056338
7,8,0.3,0.558139535,0.857142857,0.676056338
7,8,0.35,0.558139535,0.857142857,0.676056338
7,8,0.4,0.558139535,0.857142857,0.676056338
7,8,0.45,0.558139535,0.857142857,0.676056338
7,8,0.5,0.558139535,0.857142857,0.676056338
7,8,0.75,0.558139535,0.857142857,0.676056338
7,8,0.6,0.558139535,0.857142857,0.676056338
7,8,2,0.558139535,0.857142857,0.676056338
7,8,1,0.558139535,0.857142857,0.676056338
7,8,5,0.558139535,0.857142857,0.676056338
5,2,0.01,0.534883721,0.884615385,0.666666667
5,2,0.02,0.534883721,0.884615385,0.666666667
5,2,0.04,0.534883721,0.884615385,0.666666667
5,2,0.075,0.534883721,0.884615385,0.666666667
5,2,0.05,0.534883721,0.884615385,0.666666667
5,2,0.1,0.534883721,0.884615385,0.666666667
5,2,0.133,0.534883721,0.884615385,0.666666667
5,2,0.166,0.534883721,0.884615385,0.666666667
5,2,0.2,0.534883721,0.884615385,0.666666667
5,2,0.266,0.534883721,0.884615385,0.666666667
5,2,0.233,0.534883721,0.884615385,0.666666667
5,2,0.35,0.534883721,0.884615385,0.666666667
5,2,0.45,0.534883721,0.884615385,0.666666667
5,2,0.4,0.534883721,0.884615385,0.666666667
5,2,0.3,0.534883721,0.884615385,0.666666667
5,2,0.5,0.534883721,0.884615385,0.666666667
5,2,0.6,0.534883721,0.884615385,0.666666667
5,2,0.75,0.534883721,0.884615385,0.666666667
5,2,1,0.534883721,0.884615385,0.666666667
5,2,2,0.534883721,0.884615385,0.666666667
5,2,5,0.534883721,0.884615385,0.666666667
5,2.5,0.01,0.534883721,0.884615385,0.666666667
5,2.5,0.02,0.534883721,0.884615385,0.666666667
5,2.5,0.04,0.534883721,0.884615385,0.666666667
5,2.5,0.05,0.534883721,0.884615385,0.666666667
5,2.5,0.075,0.534883721,0.884615385,0.666666667
5,2.5,0.1,0.534883721,0.884615385,0.666666667
5,2.5,0.133,0.534883721,0.884615385,0.666666667
5,2.5,0.166,0.534883721,0.884615385,0.666666667
5,2.5,0.233,0.534883721,0.884615385,0.666666667
5,2.5,0.2,0.534883721,0.884615385,0.666666667
5,2.5,0.266,0.534883721,0.884615385,0.666666667
5,2.5,0.3,0.534883721,0.884615385,0.666666667
5,2.5,0.35,0.534883721,0.884615385,0.666666667
5,2.5,0.4,0.534883721,0.884615385,0.666666667
5,2.5,0.45,0.534883721,0.884615385,0.666666667
5,2.5,0.5,0.534883721,0.884615385,0.666666667
5,2.5,0.6,0.534883721,0.884615385,0.666666667
5,2.5,0.75,0.534883721,0.884615385,0.666666667
5,2.5,1,0.534883721,0.884615385,0.666666667
5,2.5,2,0.534883721,0.884615385,0.666666667
5,2.5,5,0.534883721,0.884615385,0.666666667
8,10,0.01,0.604651163,0.742857143,0.666666667
8,10,0.02,0.604651163,0.742857143,0.666666667
8,10,0.04,0.604651163,0.742857143,0.666666667
8,10,0.05,0.604651163,0.742857143,0.666666667
8,10,0.133,0.604651163,0.742857143,0.666666667
8,10,0.1,0.604651163,0.742857143,0.666666667
8,10,0.075,0.604651163,0.742857143,0.666666667
8,10,0.166,0.604651163,0.742857143,0.666666667
8,10,0.2,0.604651163,0.742857143,0.666666667
8,10,0.233,0.604651163,0.742857143,0.666666667
8,10,0.266,0.604651163,0.742857143,0.666666667
8,10,0.35,0.604651163,0.742857143,0.666666667
8,10,0.3,0.604651163,0.742857143,0.666666667
8,10,0.45,0.604651163,0.742857143,0.666666667
8,10,0.4,0.604651163,0.742857143,0.666666667
8,10,0.5,0.604651163,0.742857143,0.666666667
8,10,2,0.604651163,0.742857143,0.666666667
8,10,0.75,0.604651163,0.742857143,0.666666667
8,10,1,0.604651163,0.742857143,0.666666667
8,10,0.6,0.604651163,0.742857143,0.666666667
8,10,5,0.604651163,0.742857143,0.666666667
15,10,0.01,0.651162791,0.682926829,0.666666667
15,10,0.02,0.651162791,0.682926829,0.666666667
15,10,0.04,0.651162791,0.682926829,0.666666667
15,10,0.05,0.651162791,0.682926829,0.666666667
15,10,0.075,0.651162791,0.682926829,0.666666667
15,10,0.1,0.651162791,0.682926829,0.666666667
15,10,0.133,0.651162791,0.682926829,0.666666667
15,10,0.166,0.651162791,0.682926829,0.666666667
15,10,0.2,0.651162791,0.682926829,0.666666667
15,10,0.233,0.651162791,0.682926829,0.666666667
15,10,0.266,0.651162791,0.682926829,0.666666667
15,10,0.3,0.651162791,0.682926829,0.666666667
15,10,0.35,0.651162791,0.682926829,0.666666667
15,10,0.4,0.651162791,0.682926829,0.666666667
15,10,0.45,0.651162791,0.682926829,0.666666667
15,10,0.5,0.651162791,0.682926829,0.666666667
15,10,0.6,0.651162791,0.682926829,0.666666667
15,10,0.75,0.651162791,0.682926829,0.666666667
15,10,1,0.651162791,0.682926829,0.666666667
15,10,2,0.651162791,0.682926829,0.666666667
15,10,5,0.651162791,0.682926829,0.666666667
20,3,0.01,0.627906977,0.710526316,0.666666667
20,3,0.02,0.627906977,0.710526316,0.666666667
20,3,0.04,0.627906977,0.710526316,0.666666667
20,3,0.05,0.627906977,0.710526316,0.666666667
20,3,0.075,0.627906977,0.710526316,0.666666667
20,3,0.1,0.627906977,0.710526316,0.666666667
20,3,0.133,0.627906977,0.710526316,0.666666667
20,3,0.166,0.627906977,0.710526316,0.666666667
20,3,0.233,0.627906977,0.710526316,0.666666667
20,3,0.2,0.627906977,0.710526316,0.666666667
20,3,0.3,0.627906977,0.710526316,0.666666667
20,3,0.266,0.627906977,0.710526316,0.666666667
20,3,0.4,0.627906977,0.710526316,0.666666667
20,3,0.35,0.627906977,0.710526316,0.666666667
20,3,0.45,0.627906977,0.710526316,0.666666667
20,3,0.5,0.627906977,0.710526316,0.666666667
20,3,0.6,0.627906977,0.710526316,0.666666667
20,3,0.75,0.627906977,0.710526316,0.666666667
20,3,1,0.627906977,0.710526316,0.666666667
20,3,2,0.627906977,0.710526316,0.666666667
20,3,5,0.627906977,0.710526316,0.666666667
20,3.5,0.01,0.627906977,0.710526316,0.666666667
20,3.5,0.02,0.627906977,0.710526316,0.666666667
20,3.5,0.05,0.627906977,0.710526316,0.666666667
20,3.5,0.04,0.627906977,0.710526316,0.666666667
20,3.5,0.075,0.627906977,0.710526316,0.666666667
20,3.5,0.133,0.627906977,0.710526316,0.666666667
20,3.5,0.1,0.627906977,0.710526316,0.666666667
20,3.5,0.166,0.627906977,0.710526316,0.666666667
20,3.5,0.2,0.627906977,0.710526316,0.666666667
20,3.5,0.233,0.627906977,0.710526316,0.666666667
20,3.5,0.35,0.627906977,0.710526316,0.666666667
20,3.5,0.4,0.627906977,0.710526316,0.666666667
20,3.5,0.3,0.627906977,0.710526316,0.666666667
20,3.5,0.266,0.627906977,0.710526316,0.666666667
20,3.5,0.45,0.627906977,0.710526316,0.666666667
20,3.5,0.5,0.627906977,0.710526316,0.666666667
20,3.5,0.6,0.627906977,0.710526316,0.666666667
20,3.5,0.75,0.627906977,0.710526316,0.666666667
20,3.5,1,0.627906977,0.710526316,0.666666667
20,3.5,2,0.627906977,0.710526316,0.666666667
20,3.5,5,0.627906977,0.710526316,0.666666667
20,4,0.02,0.627906977,0.710526316,0.666666667
20,4,0.04,0.627906977,0.710526316,0.666666667
20,4,0.01,0.627906977,0.710526316,0.666666667
20,4,0.05,0.627906977,0.710526316,0.666666667
20,4,0.075,0.627906977,0.710526316,0.666666667
20,4,0.1,0.627906977,0.710526316,0.666666667
20,4,0.166,0.627906977,0.710526316,0.666666667
20,4,0.2,0.627906977,0.710526316,0.666666667
20,4,0.266,0.627906977,0.710526316,0.666666667
20,4,0.233,0.627906977,0.710526316,0.666666667
20,4,0.133,0.627906977,0.710526316,0.666666667
20,4,0.3,0.627906977,0.710526316,0.666666667
20,4,0.35,0.627906977,0.710526316,0.666666667
20,4,0.4,0.627906977,0.710526316,0.666666667
20,4,0.45,0.627906977,0.710526316,0.666666667
20,4,0.5,0.627906977,0.710526316,0.666666667
20,4,0.6,0.627906977,0.710526316,0.666666667
20,4,0.75,0.627906977,0.710526316,0.666666667
20,4,1,0.627906977,0.710526316,0.666666667
20,4,2,0.627906977,0.710526316,0.666666667
20,4,5,0.627906977,0.710526316,0.666666667
20,4.5,0.01,0.627906977,0.710526316,0.666666667
20,4.5,0.02,0.627906977,0.710526316,0.666666667
20,4.5,0.04,0.627906977,0.710526316,0.666666667
20,4.5,0.05,0.627906977,0.710526316,0.666666667
20,4.5,0.075,0.627906977,0.710526316,0.666666667
20,4.5,0.1,0.627906977,0.710526316,0.666666667
20,4.5,0.133,0.627906977,0.710526316,0.666666667
20,4.5,0.233,0.627906977,0.710526316,0.666666667
20,4.5,0.166,0.627906977,0.710526316,0.666666667
20,4.5,0.2,0.627906977,0.710526316,0.666666667
20,4.5,0.266,0.627906977,0.710526316,0.666666667
20,4.5,0.3,0.627906977,0.710526316,0.666666667
20,4.5,0.35,0.627906977,0.710526316,0.666666667
20,4.5,0.4,0.627906977,0.710526316,0.666666667
20,4.5,0.45,0.627906977,0.710526316,0.666666667
20,4.5,0.5,0.627906977,0.710526316,0.666666667
20,4.5,0.6,0.627906977,0.710526316,0.666666667
20,4.5,0.75,0.627906977,0.710526316,0.666666667
20,4.5,1,0.627906977,0.710526316,0.666666667
20,4.5,2,0.627906977,0.710526316,0.666666667
20,4.5,5,0.627906977,0.710526316,0.666666667
20,5,0.01,0.627906977,0.710526316,0.666666667
20,5,0.02,0.627906977,0.710526316,0.666666667
20,5,0.04,0.627906977,0.710526316,0.666666667
20,5,0.05,0.627906977,0.710526316,0.666666667
20,5,0.075,0.627906977,0.710526316,0.666666667
20,5,0.133,0.627906977,0.710526316,0.666666667
20,5,0.1,0.627906977,0.710526316,0.666666667
20,5,0.166,0.627906977,0.710526316,0.666666667
20,5,0.2,0.627906977,0.710526316,0.666666667
20,5,0.233,0.627906977,0.710526316,0.666666667
20,5,0.266,0.627906977,0.710526316,0.666666667
20,5,0.3,0.627906977,0.710526316,0.666666667
20,5,0.35,0.627906977,0.710526316,0.666666667
20,5,0.4,0.627906977,0.710526316,0.666666667
20,5,0.45,0.627906977,0.710526316,0.666666667
20,5,0.5,0.627906977,0.710526316,0.666666667
20,5,0.6,0.627906977,0.710526316,0.666666667
20,5,0.75,0.627906977,0.710526316,0.666666667
20,5,1,0.627906977,0.710526316,0.666666667
20,5,2,0.627906977,0.710526316,0.666666667
20,5,5,0.627906977,0.710526316,0.666666667
20,6,0.01,0.627906977,0.710526316,0.666666667
20,6,0.04,0.627906977,0.710526316,0.666666667
20,6,0.02,0.627906977,0.710526316,0.666666667
20,6,0.05,0.627906977,0.710526316,0.666666667
20,6,0.1,0.627906977,0.710526316,0.666666667
20,6,0.075,0.627906977,0.710526316,0.666666667
20,6,0.133,0.627906977,0.710526316,0.666666667
20,6,0.166,0.627906977,0.710526316,0.666666667
20,6,0.2,0.627906977,0.710526316,0.666666667
20,6,0.233,0.627906977,0.710526316,0.666666667
20,6,0.266,0.627906977,0.710526316,0.666666667
20,6,0.3,0.627906977,0.710526316,0.666666667
20,6,0.35,0.627906977,0.710526316,0.666666667
20,6,0.4,0.627906977,0.710526316,0.666666667
20,6,0.45,0.627906977,0.710526316,0.666666667
20,6,0.5,0.627906977,0.710526316,0.666666667
20,6,0.6,0.627906977,0.710526316,0.666666667
20,6,0.75,0.627906977,0.710526316,0.666666667
20,6,1,0.627906977,0.710526316,0.666666667
20,6,2,0.627906977,0.710526316,0.666666667
20,6,5,0.627906977,0.710526316,0.666666667
20,7,0.01,0.627906977,0.710526316,0.666666667
20,7,0.02,0.627906977,0.710526316,0.666666667
20,7,0.04,0.627906977,0.710526316,0.666666667
20,7,0.05,0.627906977,0.710526316,0.666666667
20,7,0.075,0.627906977,0.710526316,0.666666667
20,7,0.1,0.627906977,0.710526316,0.666666667
20,7,0.133,0.627906977,0.710526316,0.666666667
20,7,0.166,0.627906977,0.710526316,0.666666667
20,7,0.2,0.627906977,0.710526316,0.666666667
20,7,0.233,0.627906977,0.710526316,0.666666667
20,7,0.266,0.627906977,0.710526316,0.666666667
20,7,0.3,0.627906977,0.710526316,0.666666667
20,7,0.35,0.627906977,0.710526316,0.666666667
20,7,0.4,0.627906977,0.710526316,0.666666667
20,7,0.45,0.627906977,0.710526316,0.666666667
20,7,0.5,0.627906977,0.710526316,0.666666667
20,7,0.6,0.627906977,0.710526316,0.666666667
20,7,0.75,0.627906977,0.710526316,0.666666667
20,7,1,0.627906977,0.710526316,0.666666667
20,7,2,0.627906977,0.710526316,0.666666667
20,7,5,0.627906977,0.710526316,0.666666667
20,8,0.01,0.627906977,0.710526316,0.666666667
20,8,0.02,0.627906977,0.710526316,0.666666667
20,8,0.04,0.627906977,0.710526316,0.666666667
20,8,0.05,0.627906977,0.710526316,0.666666667
20,8,0.075,0.627906977,0.710526316,0.666666667
20,8,0.133,0.627906977,0.710526316,0.666666667
20,8,0.1,0.627906977,0.710526316,0.666666667
20,8,0.2,0.627906977,0.710526316,0.666666667
20,8,0.166,0.627906977,0.710526316,0.666666667
20,8,0.233,0.627906977,0.710526316,0.666666667
20,8,0.35,0.627906977,0.710526316,0.666666667
20,8,0.3,0.627906977,0.710526316,0.666666667
20,8,0.266,0.627906977,0.710526316,0.666666667
20,8,0.5,0.627906977,0.710526316,0.666666667
20,8,0.45,0.627906977,0.710526316,0.666666667
20,8,0.4,0.627906977,0.710526316,0.666666667
20,8,0.75,0.627906977,0.710526316,0.666666667
20,8,0.6,0.627906977,0.710526316,0.666666667
20,8,1,0.627906977,0.710526316,0.666666667
20,8,2,0.627906977,0.710526316,0.666666667
20,8,5,0.627906977,0.710526316,0.666666667
20,10,0.01,0.651162791,0.666666667,0.658823529
20,10,0.02,0.651162791,0.666666667,0.658823529
20,10,0.04,0.651162791,0.666666667,0.658823529
20,10,0.075,0.651162791,0.666666667,0.658823529
20,10,0.1,0.651162791,0.666666667,0.658823529
20,10,0.05,0.651162791,0.666666667,0.658823529
20,10,0.133,0.651162791,0.666666667,0.658823529
20,10,0.166,0.651162791,0.666666667,0.658823529
20,10,0.266,0.651162791,0.666666667,0.658823529
20,10,0.233,0.651162791,0.666666667,0.658823529
20,10,0.2,0.651162791,0.666666667,0.658823529
20,10,0.35,0.651162791,0.666666667,0.658823529
20,10,0.3,0.651162791,0.666666667,0.658823529
20,10,0.4,0.651162791,0.666666667,0.658823529
20,10,0.45,0.651162791,0.666666667,0.658823529
20,10,0.5,0.651162791,0.666666667,0.658823529
20,10,0.6,0.651162791,0.666666667,0.658823529
20,10,0.75,0.651162791,0.666666667,0.658823529
20,10,2,0.651162791,0.666666667,0.658823529
20,10,5,0.651162791,0.666666667,0.658823529
20,10,1,0.651162791,0.666666667,0.658823529
5,3,0.01,0.534883721,0.851851852,0.657142857
5,3,0.02,0.534883721,0.851851852,0.657142857
5,3,0.04,0.534883721,0.851851852,0.657142857
5,3,0.075,0.534883721,0.851851852,0.657142857
5,3,0.05,0.534883721,0.851851852,0.657142857
5,3,0.1,0.534883721,0.851851852,0.657142857
5,3,0.133,0.534883721,0.851851852,0.657142857
5,3,0.166,0.534883721,0.851851852,0.657142857
5,3,0.2,0.534883721,0.851851852,0.657142857
5,3,0.233,0.534883721,0.851851852,0.657142857
5,3,0.266,0.534883721,0.851851852,0.657142857
5,3,0.3,0.534883721,0.851851852,0.657142857
5,3,0.35,0.534883721,0.851851852,0.657142857
5,3,0.4,0.534883721,0.851851852,0.657142857
5,3,0.45,0.534883721,0.851851852,0.657142857
5,3,0.5,0.534883721,0.851851852,0.657142857
5,3,0.6,0.534883721,0.851851852,0.657142857
5,3,0.75,0.534883721,0.851851852,0.657142857
5,3,1,0.534883721,0.851851852,0.657142857
5,3,2,0.534883721,0.851851852,0.657142857
5,3,5,0.534883721,0.851851852,0.657142857
5,3.5,0.01,0.534883721,0.851851852,0.657142857
5,3.5,0.02,0.534883721,0.851851852,0.657142857
5,3.5,0.04,0.534883721,0.851851852,0.657142857
5,3.5,0.05,0.534883721,0.851851852,0.657142857
5,3.5,0.075,0.534883721,0.851851852,0.657142857
5,3.5,0.1,0.534883721,0.851851852,0.657142857
5,3.5,0.133,0.534883721,0.851851852,0.657142857
5,3.5,0.166,0.534883721,0.851851852,0.657142857
5,3.5,0.3,0.534883721,0.851851852,0.657142857
5,3.5,0.266,0.534883721,0.851851852,0.657142857
5,3.5,0.2,0.534883721,0.851851852,0.657142857
5,3.5,0.233,0.534883721,0.851851852,0.657142857
5,3.5,0.35,0.534883721,0.851851852,0.657142857
5,3.5,0.4,0.534883721,0.851851852,0.657142857
5,3.5,0.45,0.534883721,0.851851852,0.657142857
5,3.5,0.5,0.534883721,0.851851852,0.657142857
5,3.5,0.6,0.534883721,0.851851852,0.657142857
5,3.5,2,0.534883721,0.851851852,0.657142857
5,3.5,1,0.534883721,0.851851852,0.657142857
5,3.5,0.75,0.534883721,0.851851852,0.657142857
5,3.5,5,0.534883721,0.851851852,0.657142857
5,4,0.04,0.534883721,0.851851852,0.657142857
5,4,0.02,0.534883721,0.851851852,0.657142857
5,4,0.01,0.534883721,0.851851852,0.657142857
5,4,0.1,0.534883721,0.851851852,0.657142857
5,4,0.075,0.534883721,0.851851852,0.657142857
5,4,0.05,0.534883721,0.851851852,0.657142857
5,4,0.266,0.534883721,0.851851852,0.657142857
5,4,0.233,0.534883721,0.851851852,0.657142857
5,4,0.2,0.534883721,0.851851852,0.657142857
5,4,0.133,0.534883721,0.851851852,0.657142857
5,4,0.166,0.534883721,0.851851852,0.657142857
5,4,0.3,0.534883721,0.851851852,0.657142857
5,4,0.4,0.534883721,0.851851852,0.657142857
5,4,0.35,0.534883721,0.851851852,0.657142857
5,4,0.5,0.534883721,0.851851852,0.657142857
5,4,0.45,0.534883721,0.851851852,0.657142857
5,4,0.6,0.534883721,0.851851852,0.657142857
5,4,0.75,0.534883721,0.851851852,0.657142857
5,4,1,0.534883721,0.851851852,0.657142857
5,4,5,0.534883721,0.851851852,0.657142857
5,4.5,0.01,0.534883721,0.851851852,0.657142857
5,4,2,0.534883721,0.851851852,0.657142857
5,4.5,0.04,0.534883721,0.851851852,0.657142857
5,4.5,0.02,0.534883721,0.851851852,0.657142857
5,4.5,0.05,0.534883721,0.851851852,0.657142857
5,4.5,0.075,0.534883721,0.851851852,0.657142857
5,4.5,0.133,0.534883721,0.851851852,0.657142857
5,4.5,0.1,0.534883721,0.851851852,0.657142857
5,4.5,0.166,0.534883721,0.851851852,0.657142857
5,4.5,0.266,0.534883721,0.851851852,0.657142857
5,4.5,0.2,0.534883721,0.851851852,0.657142857
5,4.5,0.233,0.534883721,0.851851852,0.657142857
5,4.5,0.35,0.534883721,0.851851852,0.657142857
5,4.5,0.3,0.534883721,0.851851852,0.657142857
5,4.5,0.4,0.534883721,0.851851852,0.657142857
5,4.5,0.5,0.534883721,0.851851852,0.657142857
5,4.5,0.45,0.534883721,0.851851852,0.657142857
5,4.5,0.6,0.534883721,0.851851852,0.657142857
5,4.5,0.75,0.534883721,0.851851852,0.657142857
5,4.5,1,0.534883721,0.851851852,0.657142857
5,4.5,5,0.534883721,0.851851852,0.657142857
5,5,0.01,0.534883721,0.851851852,0.657142857
5,5,0.02,0.534883721,0.851851852,0.657142857
5,4.5,2,0.534883721,0.851851852,0.657142857
5,5,0.04,0.534883721,0.851851852,0.657142857
5,5,0.05,0.534883721,0.851851852,0.657142857
5,5,0.075,0.534883721,0.851851852,0.657142857
5,5,0.1,0.534883721,0.851851852,0.657142857
5,5,0.133,0.534883721,0.851851852,0.657142857
5,5,0.166,0.534883721,0.851851852,0.657142857
5,5,0.233,0.534883721,0.851851852,0.657142857
5,5,0.2,0.534883721,0.851851852,0.657142857
5,5,0.266,0.534883721,0.851851852,0.657142857
5,5,0.35,0.534883721,0.851851852,0.657142857
5,5,0.45,0.534883721,0.851851852,0.657142857
5,5,0.5,0.534883721,0.851851852,0.657142857
5,5,0.3,0.534883721,0.851851852,0.657142857
5,5,0.4,0.534883721,0.851851852,0.657142857
5,5,0.6,0.534883721,0.851851852,0.657142857
5,5,0.75,0.534883721,0.851851852,0.657142857
5,5,1,0.534883721,0.851851852,0.657142857
5,5,2,0.534883721,0.851851852,0.657142857
5,5,5,0.534883721,0.851851852,0.657142857
5,6,0.02,0.534883721,0.851851852,0.657142857
5,6,0.01,0.534883721,0.851851852,0.657142857
5,6,0.04,0.534883721,0.851851852,0.657142857
5,6,0.05,0.534883721,0.851851852,0.657142857
5,6,0.075,0.534883721,0.851851852,0.657142857
5,6,0.133,0.534883721,0.851851852,0.657142857
5,6,0.1,0.534883721,0.851851852,0.657142857
5,6,0.166,0.534883721,0.851851852,0.657142857
5,6,0.2,0.534883721,0.851851852,0.657142857
5,6,0.233,0.534883721,0.851851852,0.657142857
5,6,0.3,0.534883721,0.851851852,0.657142857
5,6,0.35,0.534883721,0.851851852,0.657142857
5,6,0.266,0.534883721,0.851851852,0.657142857
5,6,0.4,0.534883721,0.851851852,0.657142857
5,6,0.5,0.534883721,0.851851852,0.657142857
5,6,0.6,0.534883721,0.851851852,0.657142857
5,6,0.45,0.534883721,0.851851852,0.657142857
5,6,0.75,0.534883721,0.851851852,0.657142857
5,6,2,0.534883721,0.851851852,0.657142857
5,6,1,0.534883721,0.851851852,0.657142857
5,7,0.01,0.534883721,0.851851852,0.657142857
5,6,5,0.534883721,0.851851852,0.657142857
5,7,0.02,0.534883721,0.851851852,0.657142857
5,7,0.04,0.534883721,0.851851852,0.657142857
5,7,0.05,0.534883721,0.851851852,0.657142857
5,7,0.075,0.534883721,0.851851852,0.657142857
5,7,0.1,0.534883721,0.851851852,0.657142857
5,7,0.133,0.534883721,0.851851852,0.657142857
5,7,0.166,0.534883721,0.851851852,0.657142857
5,7,0.2,0.534883721,0.851851852,0.657142857
5,7,0.233,0.534883721,0.851851852,0.657142857
5,7,0.266,0.534883721,0.851851852,0.657142857
5,7,0.3,0.534883721,0.851851852,0.657142857
5,7,0.35,0.534883721,0.851851852,0.657142857
5,7,0.4,0.534883721,0.851851852,0.657142857
5,7,0.45,0.534883721,0.851851852,0.657142857
5,7,0.5,0.534883721,0.851851852,0.657142857
5,7,0.6,0.534883721,0.851851852,0.657142857
5,7,0.75,0.534883721,0.851851852,0.657142857
5,7,1,0.534883721,0.851851852,0.657142857
5,7,2,0.534883721,0.851851852,0.657142857
5,7,5,0.534883721,0.851851852,0.657142857
5,8,0.01,0.534883721,0.851851852,0.657142857
5,8,0.02,0.534883721,0.851851852,0.657142857
5,8,0.04,0.534883721,0.851851852,0.657142857
5,8,0.05,0.534883721,0.851851852,0.657142857
5,8,0.075,0.534883721,0.851851852,0.657142857
5,8,0.1,0.534883721,0.851851852,0.657142857
5,8,0.133,0.534883721,0.851851852,0.657142857
5,8,0.166,0.534883721,0.851851852,0.657142857
5,8,0.2,0.534883721,0.851851852,0.657142857
5,8,0.233,0.534883721,0.851851852,0.657142857
5,8,0.266,0.534883721,0.851851852,0.657142857
5,8,0.3,0.534883721,0.851851852,0.657142857
5,8,0.35,0.534883721,0.851851852,0.657142857
5,8,0.4,0.534883721,0.851851852,0.657142857
5,8,0.45,0.534883721,0.851851852,0.657142857
5,8,0.5,0.534883721,0.851851852,0.657142857
5,8,0.6,0.534883721,0.851851852,0.657142857
5,8,0.75,0.534883721,0.851851852,0.657142857
5,8,1,0.534883721,0.851851852,0.657142857
5,8,2,0.534883721,0.851851852,0.657142857
5,8,5,0.534883721,0.851851852,0.657142857
4.5,1.5,0.01,0.511627907,0.916666667,0.656716418
4.5,1.5,0.02,0.511627907,0.916666667,0.656716418
4.5,1.5,0.04,0.511627907,0.916666667,0.656716418
4.5,1.5,0.05,0.511627907,0.916666667,0.656716418
4.5,1.5,0.075,0.511627907,0.916666667,0.656716418
4.5,1.5,0.1,0.511627907,0.916666667,0.656716418
4.5,1.5,0.133,0.511627907,0.916666667,0.656716418
4.5,1.5,0.2,0.511627907,0.916666667,0.656716418
4.5,1.5,0.166,0.511627907,0.916666667,0.656716418
4.5,1.5,0.266,0.511627907,0.916666667,0.656716418
4.5,1.5,0.233,0.511627907,0.916666667,0.656716418
4.5,1.5,0.3,0.511627907,0.916666667,0.656716418
4.5,1.5,0.45,0.511627907,0.916666667,0.656716418
4.5,1.5,0.4,0.511627907,0.916666667,0.656716418
4.5,1.5,0.35,0.511627907,0.916666667,0.656716418
4.5,1.5,0.5,0.511627907,0.916666667,0.656716418
4.5,1.5,0.75,0.511627907,0.916666667,0.656716418
4.5,1.5,1,0.511627907,0.916666667,0.656716418
4.5,1.5,0.6,0.511627907,0.916666667,0.656716418
4.5,1.5,5,0.511627907,0.916666667,0.656716418
4.5,1.5,2,0.511627907,0.916666667,0.656716418
5,1,0.01,0.511627907,0.916666667,0.656716418
5,1,0.02,0.511627907,0.916666667,0.656716418
5,1,0.04,0.511627907,0.916666667,0.656716418
5,1,0.05,0.511627907,0.916666667,0.656716418
5,1,0.1,0.511627907,0.916666667,0.656716418
5,1,0.075,0.511627907,0.916666667,0.656716418
5,1,0.133,0.511627907,0.916666667,0.656716418
5,1,0.166,0.511627907,0.916666667,0.656716418
5,1,0.2,0.511627907,0.916666667,0.656716418
5,1,0.233,0.511627907,0.916666667,0.656716418
5,1,0.4,0.511627907,0.916666667,0.656716418
5,1,0.35,0.511627907,0.916666667,0.656716418
5,1,0.266,0.511627907,0.916666667,0.656716418
5,1,0.3,0.511627907,0.916666667,0.656716418
5,1,0.6,0.511627907,0.916666667,0.656716418
5,1,0.5,0.511627907,0.916666667,0.656716418
5,1,0.45,0.511627907,0.916666667,0.656716418
5,1,5,0.511627907,0.916666667,0.656716418
5,1,1,0.511627907,0.916666667,0.656716418
5,1,2,0.511627907,0.916666667,0.656716418
5,1,0.75,0.511627907,0.916666667,0.656716418
15,15,0.01,0.651162791,0.651162791,0.651162791
8,15,0.01,0.604651163,0.702702703,0.65
4.5,2,0.02,0.511627907,0.88,0.647058824
4.5,2,0.01,0.511627907,0.88,0.647058824
4.5,2,0.04,0.511627907,0.88,0.647058824
4.5,2,0.075,0.511627907,0.88,0.647058824
4.5,2,0.05,0.511627907,0.88,0.647058824
4.5,2,0.133,0.511627907,0.88,0.647058824
4.5,2,0.1,0.511627907,0.88,0.647058824
4.5,2,0.166,0.511627907,0.88,0.647058824
4.5,2,0.2,0.511627907,0.88,0.647058824
4.5,2,0.266,0.511627907,0.88,0.647058824
4.5,2,0.233,0.511627907,0.88,0.647058824
4.5,2,0.3,0.511627907,0.88,0.647058824
4.5,2,0.35,0.511627907,0.88,0.647058824
4.5,2,0.45,0.511627907,0.88,0.647058824
4.5,2,0.4,0.511627907,0.88,0.647058824
4.5,2,0.5,0.511627907,0.88,0.647058824
4.5,2,0.6,0.511627907,0.88,0.647058824
4.5,2,2,0.511627907,0.88,0.647058824
4.5,2,0.75,0.511627907,0.88,0.647058824
4.5,2,1,0.511627907,0.88,0.647058824
4.5,2,5,0.511627907,0.88,0.647058824
4.5,2.5,0.02,0.511627907,0.88,0.647058824
4.5,2.5,0.01,0.511627907,0.88,0.647058824
4.5,2.5,0.05,0.511627907,0.88,0.647058824
4.5,2.5,0.075,0.511627907,0.88,0.647058824
4.5,2.5,0.04,0.511627907,0.88,0.647058824
